,     Refresh     ,Unnamed: 1,Last Update : 2021-05-21 20:01:59,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
0,0,,,,,,,,,,,,,,,
1,Time Series (Company),,,,,,,,,,,,,,,
2,Frequency,Ascending,D,0,,,,,,,,,,,,
3,Period(From),Korean,20160520,0,,,,,,,,,,,,
4,Period(To),,CPD [20210521],0,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,
6,Code,A069500,A232080,A143850,A195930,A238720,A192090,A148070,A136340,A182490,A132030,A130680,A114800,A138230,A139660,A130730
7,Name,KODEX 200,TIGER 코스닥150,TIGER 미국S&P500선물(H),TIGER 유로스탁스50(합성 H),KINDEX 일본Nikkei225(H),TIGER 차이나CSI300,KOSEF 국고채10년,KBSTAR 중기우량회사채,TIGER 단기선진하이일드(합성 H),KODEX 골드선물(H),TIGER 원유선물Enhanced(H),KODEX 인버스,KOSEF 미국달러선물,KOSEF 미국달러선물인버스,KOSEF 단기자금
8,Item Code,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100
9,Unit,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares
10,Base Date,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,
12,D A T E,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가
767,2019-06-19 00:00:00,27500,10920,34395,11650,13960,8425,125835,104400,11670,9720,3820,6920,12325,10435,101670
768,2019-06-20 00:00:00,27595,11080,34630,11640,14040,8610,126345,104540,11670,9990,3885,6895,12180,10565,101695
769,2019-06-21 00:00:00,27520,10950,34710,11660,13905,8615,126215,104515,11735,10080,3990,6920,12190,10550,101705
770,2019-06-24 00:00:00,27565,10890,34795,11695,13800,8630,126280,104500,11735,10150,4070,6905,12120,10610,101710
771,2019-06-25 00:00:00,27525,10815,34620,11570,13865,8445,125990,104455,11760,10310,4050,6920,12125,10595,101705
772,2019-06-26 00:00:00,27555,10775,34350,11550,13655,8475,125735,104380,11750,10170,4130,6910,12130,10605,101710
773,2019-06-27 00:00:00,27890,10465,34430,11645,13865,8605,125745,104395,11715,10145,4140,6830,12150,10595,101710
774,2019-06-28 00:00:00,27820,10235,34470,11570,13910,8550,125940,104405,11765,10220,4135,6840,12120,10620,101725
775,2019-07-01 00:00:00,27825,10515,35010,11800,14105,8825,125895,104445,11740,9995,4215,6840,12145,10575,101720
776,2019-07-02 00:00:00,27670,10385,34920,11795,14135,8850,125975,104425,11725,10035,4160,6880,12240,10515,101730
777,2019-07-03 00:00:00,27315,10370,35000,11825,14185,8785,126475,104550,11735,10290,3960,6975,12295,10475,101735
778,2019-07-04 00:00:00,27545,10320,35320,11890,14230,8750,126650,104565,11725,10215,3980,6915,12270,10480,101755
779,2019-07-05 00:00:00,27505,10440,35340,11885,14235,8800,126660,104595,11735,10195,3965,6920,12290,10465,101760
780,2019-07-08 00:00:00,26930,10100,35085,11850,14095,8630,126565,104540,11740,10130,4030,7075,12400,10380,101770
781,2019-07-09 00:00:00,26875,9830,34930,11855,14090,8645,126585,104605,11720,10055,4030,7095,12400,10395,101775
782,2019-07-10 00:00:00,26975,9930,35015,11815,14120,8655,126405,104590,11735,10040,4110,7055,12410,10390,101785
783,2019-07-11 00:00:00,27305,10105,35295,11860,14120,8615,126505,104645,11705,10235,4255,6970,12325,10460,101800
784,2019-07-12 00:00:00,27365,10115,35410,11840,14200,8700,126250,104620,11730,10155,4240,6955,12385,10405,101810
785,2019-07-15 00:00:00,27350,10045,35490,11815,14225,8730,126180,104630,11730,10205,4195,6965,12390,10390,101810
786,2019-07-16 00:00:00,27470,10090,35525,11770,14000,8690,126240,104600,11720,10195,4160,6930,12370,10420,101820
787,2019-07-17 00:00:00,27225,9980,35380,11825,13960,8705,126515,104725,11705,10135,4050,6995,12400,10385,101835
788,2019-07-18 00:00:00,27165,9935,35040,11770,13715,8615,127255,104875,11705,10245,3980,7015,12385,10410,101860
789,2019-07-19 00:00:00,27545,10135,35360,11795,13955,8665,127500,104935,11705,10410,3915,6910,12340,10460,101870
790,2019-07-22 00:00:00,27535,10130,35045,11715,14000,8660,127400,104925,11740,10290,3945,6915,12385,10410,101880
791,2019-07-23 00:00:00,27670,10055,35190,11785,14130,8655,127410,104930,11695,10220,3955,6880,12390,10405,101885
792,2019-07-24 00:00:00,27405,9950,35350,11915,14250,8695,127430,104935,11690,10245,3990,6955,12375,10390,101890
793,2019-07-25 00:00:00,27355,9845,35570,11965,14190,8770,127735,105025,11730,10265,3925,6965,12415,10385,101910
794,2019-07-26 00:00:00,27295,9725,35445,11855,14225,8835,127855,105065,11725,10205,3940,6985,12455,10340,101915
795,2019-07-29 00:00:00,26930,9435,35535,11850,14125,8770,128005,105075,11720,10210,3915,7090,12440,10365,101920
796,2019-07-30 00:00:00,26940,9465,35575,11875,14105,8810,128055,105110,11710,10260,4005,7065,12415,10375,101925
797,2019-07-31 00:00:00,26670,9515,35480,11725,14125,8740,128175,105130,11725,10310,4085,7125,12440,10375,101930
798,2019-08-01 00:00:00,26640,9410,35030,11710,14020,8695,128085,105095,11725,10145,4045,7145,12480,10320,101945
799,2019-08-02 00:00:00,26340,9070,34690,11620,13800,8555,128515,105250,11700,10325,3845,7230,12580,10240,101955
800,2019-08-05 00:00:00,25770,8300,34125,11300,13550,8365,129555,105455,11740,10520,3840,7385,12765,10090,101975
801,2019-08-06 00:00:00,25410,8150,33405,11165,13445,8275,129685,105470,11635,10540,3865,7490,12775,10090,101990
802,2019-08-07 00:00:00,25255,8300,33760,11090,13450,8425,129655,105530,11685,10730,3745,7535,12770,10110,102000
803,2019-08-08 00:00:00,25365,8600,34085,11245,13455,8440,129545,105520,11670,10805,3685,7505,12715,10110,102010
804,2019-08-09 00:00:00,25540,8585,34445,11370,13475,8325,129300,105455,11695,10820,3690,7450,12725,10130,102015
805,2019-08-12 00:00:00,25580,8585,34410,11295,13565,8475,129365,105460,11700,10770,3790,7440,12790,10080,102020
806,2019-08-13 00:00:00,25320,8485,33830,11170,13415,8420,129845,105490,11640,10965,3820,7515,12835,10030,102025
807,2019-08-14 00:00:00,25500,8650,34490,11300,13515,8535,129920,105500,11650,10785,3950,7460,12755,10110,102035
808,2019-08-16 00:00:00,25415,8615,33725,11140,13385,8590,130485,105595,11625,10905,3860,7490,12740,10120,102060
809,2019-08-19 00:00:00,25575,8655,34250,11185,13380,8720,130445,105635,11650,10830,3885,7440,12740,10120,102060
810,2019-08-20 00:00:00,25825,8885,34440,11330,13500,8690,130270,105600,11660,10775,3950,7370,12710,10145,102065
811,2019-08-21 00:00:00,25875,9055,34195,11290,13520,8655,129585,105470,11660,10810,3945,7350,12635,10190,102075
812,2019-08-22 00:00:00,25670,8975,34385,11420,13420,8655,129755,105465,11680,10805,3880,7410,12695,10150,102085
813,2019-08-23 00:00:00,25645,8905,34505,11425,13480,8745,129470,105385,11700,10735,3890,7420,12745,10120,102085
814,2019-08-26 00:00:00,25270,8460,33425,11185,13190,8540,130330,105550,11715,11090,3765,7525,12820,10060,102085
815,2019-08-27 00:00:00,25350,8530,33795,11300,13325,8645,129990,105400,11695,11040,3775,7505,12750,10100,102090
816,2019-08-28 00:00:00,25595,8900,33780,11325,13430,8650,129720,105280,11700,11075,3890,7435,12785,10100,102085
817,2019-08-29 00:00:00,25455,8845,33870,11340,13420,8610,129845,105385,11695,11115,3885,7470,12810,10075,102095
818,2019-08-30 00:00:00,25875,9005,34315,11510,13590,8610,129555,105355,11710,11005,3925,7335,12760,10115,102090
819,2019-09-02 00:00:00,25920,9210,34230,11500,13435,8700,128850,105190,11715,10960,3860,7335,12730,10115,102090
820,2019-09-03 00:00:00,25820,9145,34180,11575,13470,8710,128970,105200,11710,10975,3840,7355,12785,10080,102085
821,2019-09-04 00:00:00,26205,9300,34420,11625,13570,8755,128840,105170,11695,11055,3805,7250,12725,10130,102085
822,2019-09-05 00:00:00,26435,9355,34785,11720,13855,8880,128570,105070,11740,11110,3920,7190,12645,10210,102090
823,2019-09-06 00:00:00,26555,9305,34980,11755,13815,8870,128530,104605,11715,10890,3935,7155,12605,10235,102075
824,2019-09-09 00:00:00,26770,9265,35105,11760,13885,8940,128745,104720,11725,10845,3990,7095,12560,10270,102090
825,2019-09-10 00:00:00,26885,9160,34970,11750,14005,8905,128555,104695,11750,10710,4055,7065,12560,10275,102110
826,2019-09-11 00:00:00,27085,9300,35055,11785,14100,8830,128470,104675,11750,10720,4040,7005,12545,10285,102100
827,2019-09-16 00:00:00,27170,9535,35190,11900,14360,8910,127185,104400,11760,10825,4185,6990,12475,10335,102095
828,2019-09-17 00:00:00,27160,9560,35200,11830,14350,8780,127325,104465,11770,10750,4370,6985,12540,10290,102105
829,2019-09-18 00:00:00,27310,9530,35260,11860,14295,8840,127660,104485,11765,10770,4120,6950,12550,10285,102100
830,2019-09-19 00:00:00,27490,9515,35240,11895,14355,8855,127875,104510,11790,10735,4075,6905,12585,10255,102110
831,2019-09-20 00:00:00,27640,9560,35340,11950,14380,8865,127760,104465,11815,10795,4105,6870,12530,10290,102110
832,2019-09-23 00:00:00,27675,9465,35255,12000,14380,8745,127820,104485,11800,10885,4110,6860,12575,10250,102105
833,2019-09-24 00:00:00,27840,9160,35285,11920,14400,8770,127810,104470,11775,10930,4070,6825,12605,10240,102120
834,2019-09-25 00:00:00,27440,9025,34880,11890,14420,8735,128125,104545,11835,10985,3970,6920,12615,10215,102100
835,2019-09-26 00:00:00,27490,9130,34995,11840,14360,8725,128115,104555,11780,10840,3940,6910,12640,10215,102125
836,2019-09-27 00:00:00,27200,9090,35035,11880,14300,8725,127990,104570,11765,10800,3920,6980,12655,10205,102125
837,2019-09-30 00:00:00,27430,9055,34950,11940,14275,8645,127845,104590,11780,10690,3905,6925,12620,10235,102120
838,2019-10-01 00:00:00,27495,9335,35135,12130,14425,8645,127415,104555,11750,10495,3805,6905,12645,10200,102125
839,2019-10-02 00:00:00,26910,9160,34530,11850,14385,8620,127465,104620,11740,10595,3805,7055,12695,10155,102135
840,2019-10-04 00:00:00,26800,9195,34155,11535,14030,8590,128800,104860,11765,10820,3690,7075,12620,10230,102160
841,2019-10-07 00:00:00,26845,9540,34500,11615,14005,8625,128725,104865,11775,10805,3705,7075,12625,10230,102175
842,2019-10-08 00:00:00,27240,9620,34595,11680,14155,8685,128170,104790,11780,10685,3730,6970,12590,10260,102175
843,2019-10-10 00:00:00,27045,9605,34250,11675,14200,8740,128000,104790,11775,10790,3680,7025,12620,10235,102185
844,2019-10-11 00:00:00,27235,9555,34585,11810,14390,8800,127550,104710,11730,10750,3820,6975,12545,10295,102190
845,2019-10-14 00:00:00,27515,9735,34915,12040,14400,8905,127560,104745,11770,10675,3800,6900,12490,10330,102190
846,2019-10-15 00:00:00,27550,9820,34965,12035,14570,8840,127570,104770,11760,10685,3730,6895,12500,10330,102195
847,2019-10-16 00:00:00,27705,9915,35140,12130,14800,8835,127200,104700,11795,10605,3715,6855,12525,10305,102205
848,2019-10-17 00:00:00,27615,9815,35055,12105,14730,8790,126700,104580,11780,10695,3710,6880,12525,10315,102210
849,2019-10-18 00:00:00,27340,9720,35145,12020,14740,8670,126630,104535,11770,10680,3770,6945,12475,10355,102215
850,2019-10-21 00:00:00,27495,9930,35150,12050,14810,8665,125910,104440,11820,10690,3770,6910,12370,10425,102225
851,2019-10-22 00:00:00,27860,10165,35300,12095,14770,8660,125780,104550,11825,10640,3735,6810,12350,10435,102220
852,2019-10-23 00:00:00,27690,10480,35095,12095,14865,8625,125850,104545,11795,10675,3780,6855,12370,10430,102225
853,2019-10-24 00:00:00,27765,10425,35290,12160,14925,8635,126050,104515,11785,10690,3895,6840,12375,10435,102225
854,2019-10-25 00:00:00,27790,10140,35295,12190,14985,8695,125800,104420,11845,10785,3910,6835,12380,10435,102220
855,2019-10-28 00:00:00,27895,10110,35515,12245,14995,8740,124775,104230,11845,10775,3955,6810,12355,10455,102210
856,2019-10-29 00:00:00,27835,10270,35655,12255,15040,8735,124565,104225,11780,10675,3885,6825,12280,10495,102205
857,2019-10-30 00:00:00,27555,10220,35590,12240,14950,8735,124790,104285,11810,10655,3850,6880,12335,10475,102215
858,2019-10-31 00:00:00,27660,10240,35760,12235,15070,8635,125110,104330,11775,10730,3850,6860,12290,10520,102235
859,2019-11-01 00:00:00,27870,10340,35715,12190,15000,8805,125110,104315,11765,10815,3800,6800,12315,10485,102230
860,2019-11-04 00:00:00,28270,10440,36025,12285,14995,8855,124230,104115,11770,10820,3895,6695,12245,10535,102235
861,2019-11-05 00:00:00,28460,10550,36160,12400,15285,8910,124160,104145,11835,10770,3955,6655,12230,10545,102245
862,2019-11-06 00:00:00,28475,10380,36045,12415,15260,8880,124125,104105,11790,10635,3980,6650,12220,10570,102255
863,2019-11-07 00:00:00,28440,10335,36025,12440,15265,8880,124325,104225,11785,10680,3935,6655,12250,10530,102255
864,2019-11-08 00:00:00,28345,10310,36080,12500,15315,8880,124400,104190,11785,10535,3955,6685,12220,10570,102265
865,2019-11-11 00:00:00,28125,10190,36115,12475,15360,8810,124700,104235,11810,10480,3950,6735,12330,10485,102260
866,2019-11-12 00:00:00,28375,10280,36255,12470,15510,8725,124220,104230,11770,10375,3990,6670,12270,10510,102265
867,2019-11-13 00:00:00,28145,10130,36175,12495,15385,8710,124505,104255,11790,10465,3955,6730,12340,10475,102270
868,2019-11-14 00:00:00,28370,10180,36290,12465,15150,8755,124725,104355,11755,10500,4010,6680,12365,10460,102270
869,2019-11-15 00:00:00,28770,10355,36445,12480,15365,8695,124740,104330,11775,10475,3995,6580,12325,10485,102265
870,2019-11-18 00:00:00,28740,10340,36595,12520,15345,8705,124730,104330,11805,10485,4035,6595,12305,10495,102280
871,2019-11-19 00:00:00,28615,10140,36630,12510,15350,8810,125200,104440,11790,10535,3980,6620,12340,10460,102285
872,2019-11-20 00:00:00,28245,9895,36535,12480,15160,8745,125735,104515,11770,10550,3860,6700,12360,10450,102280
873,2019-11-21 00:00:00,27830,9710,36410,12415,15205,8730,125905,104525,11760,10525,3970,6805,12450,10380,102290
874,2019-11-22 00:00:00,27965,9675,36460,12435,15255,8665,125740,104525,11760,10490,4050,6770,12465,10370,102290
875,2019-11-25 00:00:00,28275,9920,36610,12450,15380,8685,125345,104455,11760,10430,4045,6700,12430,10395,102285
876,2019-11-26 00:00:00,28280,9955,36780,12520,15410,8755,125520,104440,11770,10420,4045,6695,12430,10395,102290
877,2019-11-27 00:00:00,28310,9900,36920,12515,15410,8705,125935,104505,11785,10435,4060,6690,12435,10385,102300
878,2019-11-28 00:00:00,28185,9710,36900,12490,15415,8690,126095,104565,11770,10420,4035,6720,12460,10345,102310
879,2019-11-29 00:00:00,27700,9585,36895,12515,15375,8625,126440,104670,11740,10430,4045,6835,12490,10350,102300
880,2019-12-02 00:00:00,27790,9670,37025,12555,15470,8670,125900,104645,11780,10430,3925,6815,12510,10335,102310
881,2019-12-03 00:00:00,27650,9520,36615,12235,15445,8705,125380,104555,11760,10440,3930,6850,12545,10300,102315
882,2019-12-04 00:00:00,27465,9465,36330,12175,15285,8695,126035,104660,11740,10580,3950,6895,12625,10230,102325
883,2019-12-05 00:00:00,27400,9400,36515,12325,15305,8790,126150,104660,11790,10555,4050,6910,12580,10270,102335
884,2019-12-06 00:00:00,27720,9545,36690,12320,15400,8815,125925,104180,11775,10525,4065,6840,12580,10275,102345
885,2019-12-09 00:00:00,27845,9535,36875,12445,15395,8815,126010,104210,11785,10445,4110,6805,12575,10275,102340
886,2019-12-10 00:00:00,27985,9500,36845,12405,15375,8845,126330,104215,11800,10450,4115,6770,12595,10260,102345
887,2019-12-11 00:00:00,28095,9480,36800,12385,15440,8870,126300,104240,11795,10455,4105,6745,12620,10230,102355
888,2019-12-12 00:00:00,28605,9710,36955,12450,15480,8820,126310,104295,11830,10535,4105,6630,12525,10300,102360
889,2019-12-13 00:00:00,29050,9785,37340,12630,15785,8930,126070,104190,11840,10485,4140,6510,12370,10430,102365
890,2019-12-16 00:00:00,29040,9745,37350,12625,15830,8940,126355,104295,11870,10555,4170,6510,12395,10425,102365
891,2019-12-17 00:00:00,29440,9890,37540,12730,15900,9030,126480,104335,11870,10560,4190,6425,12305,10455,102375
892,2019-12-18 00:00:00,29435,9830,37425,12595,15820,9000,126525,104330,11885,10555,4210,6435,12335,10460,102385
893,2019-12-19 00:00:00,29465,9850,37505,12610,15740,8960,126040,104330,11890,10545,4240,6420,12315,10480,102390
894,2019-12-20 00:00:00,29530,9920,37620,12610,15675,8955,125810,104325,11915,10565,4260,6410,12270,10520,102385
895,2019-12-23 00:00:00,29525,10010,37825,12775,15730,8870,126060,104370,11905,10575,4190,6410,12305,10500,102395
896,2019-12-24 00:00:00,29335,9855,37845,12775,15750,8880,126265,104375,11900,10655,4220,6460,12300,10505,102405
897,2019-12-26 00:00:00,29455,10095,37880,12775,15810,8890,126190,104385,11940,10745,4265,6435,12280,10500,102405
898,2019-12-27 00:00:00,29885,10310,38100,12775,15745,8855,123085,104420,11940,10780,4305,6330,12275,10525,100825
899,2019-12-30 00:00:00,29780,10465,38030,12745,15610,8930,123030,104480,11930,10810,4305,6350,12230,10555,100830
900,2020-01-02 00:00:00,29465,10485,38000,12635,15645,9140,123285,104565,11925,10845,4265,6425,12255,10540,100845
901,2020-01-03 00:00:00,29460,10315,37895,12750,15645,9195,124030,104685,11915,11000,4385,6430,12330,10450,100865
902,2020-01-06 00:00:00,29235,10040,37785,12685,15255,9100,124360,104720,11950,11245,4495,6480,12380,10420,100875
903,2020-01-07 00:00:00,29530,10215,38075,12705,15580,9190,123590,104535,11970,11180,4365,6410,12335,10470,100880
904,2020-01-08 00:00:00,29340,9880,37850,12575,15235,9090,123360,104580,11970,11360,4415,6455,12395,10425,100885
905,2020-01-09 00:00:00,29830,10305,38295,12755,15635,9175,122800,104440,12010,11055,4180,6345,12270,10530,100905
906,2020-01-10 00:00:00,30075,10425,38515,12810,15775,9225,122380,104395,12015,11035,4155,6285,12290,10505,100905
907,2020-01-13 00:00:00,30385,10480,38390,12790,15770,9280,122355,104420,12025,11080,4140,6220,12235,10545,100905
908,2020-01-14 00:00:00,30530,10435,38565,12785,15780,9345,122605,104520,11990,10975,4075,6200,12230,10565,100915
909,2020-01-15 00:00:00,30350,10395,38475,12715,15700,9275,122775,104525,12035,11060,4075,6235,12250,10535,100915
910,2020-01-16 00:00:00,30660,10525,38675,12730,15815,9275,122715,104435,12015,11060,4080,6165,12285,10510,100910
911,2020-01-17 00:00:00,30730,10510,38910,12750,15795,9285,122455,104450,12045,11075,4105,6150,12280,10530,100925
912,2020-01-20 00:00:00,30960,10420,38990,12850,15885,9350,122400,104360,12040,11140,4150,6110,12260,10540,100920
913,2020-01-21 00:00:00,30615,10270,38835,12795,15775,9210,123065,104505,12040,11155,4075,6185,12360,10460,100940
914,2020-01-22 00:00:00,31020,10515,39090,12810,15860,9195,122820,104440,12055,11050,4065,6095,12320,10480,100950
915,2020-01-23 00:00:00,30615,10395,38840,12680,15745,8890,122910,104530,11985,11080,3895,6175,12380,10445,100955
916,2020-01-28 00:00:00,29685,10020,38210,12365,15360,8330,124200,104700,11910,11250,3725,6370,12465,10375,100955
917,2020-01-29 00:00:00,29785,10140,38520,12545,15430,8520,124195,104715,11945,11160,3795,6350,12455,10365,100965
918,2020-01-30 00:00:00,29175,9895,38145,12470,15180,8380,124635,104795,11980,11225,3705,6480,12535,10295,100990
919,2020-01-31 00:00:00,28865,9740,38555,12520,15325,8315,124535,104850,11880,11210,3710,6545,12610,10235,100995
920,2020-02-03 00:00:00,28895,9885,38020,12305,15140,8270,124695,104890,11945,11240,3625,6545,12645,10210,100990
921,2020-02-04 00:00:00,29390,10070,38330,12375,15240,8490,123935,104785,11935,11180,3555,6420,12565,10270,101000
922,2020-02-05 00:00:00,29535,10050,38615,12525,15435,8620,124020,104815,11965,11095,3510,6395,12610,10240,101010
923,2020-02-06 00:00:00,30415,10255,39325,12810,15810,8760,123880,104825,11955,11080,3650,6190,12485,10335,101020
924,2020-02-07 00:00:00,30160,10250,39230,12825,15755,8740,124160,104930,11985,11125,3590,6250,12575,10280,101030
925,2020-02-10 00:00:00,30000,10325,39030,12770,15675,8765,124150,104900,12000,11180,3530,6285,12585,10275,101050
926,2020-02-11 00:00:00,30290,10435,39415,12875,15665,8890,124155,104900,11955,11165,3515,6220,12505,10320,101050
927,2020-02-12 00:00:00,30540,10470,39450,12895,15705,8950,124070,104890,12015,11130,3540,6170,12505,10340,101045
928,2020-02-13 00:00:00,30465,10465,39430,12985,15760,8870,124160,104940,12010,11210,3585,6190,12530,10315,101070
929,2020-02-14 00:00:00,30650,10435,39600,13000,15650,8850,123775,104820,12040,11210,3605,6145,12545,10305,101070
930,2020-02-17 00:00:00,30625,10495,39710,13005,15555,9050,123975,104845,12025,11255,3650,6145,12545,10300,101060
931,2020-02-18 00:00:00,30140,10340,39480,12975,15295,9040,124560,104985,12005,11280,3615,6255,12615,10250,101065
932,2020-02-19 00:00:00,30195,10350,39580,12985,15485,9050,124700,104985,12020,11405,3665,6245,12610,10250,101085
933,2020-02-20 00:00:00,30040,10300,39680,12950,15460,9220,125165,105100,12065,11440,3745,6270,12710,10175,101095
934,2020-02-21 00:00:00,29610,10035,39285,12855,15365,9290,125725,105250,12040,11600,3715,6375,12825,10080,101100
935,2020-02-24 00:00:00,28495,9635,38595,12760,15320,9370,126135,105305,12025,11830,3635,6615,12940,9990,101125
936,2020-02-25 00:00:00,28810,9970,38190,12400,14950,9265,126150,105305,12000,11640,3600,6540,12835,10065,101145
937,2020-02-26 00:00:00,28390,9990,36825,12055,14805,9250,126290,105340,11945,11695,3485,6635,12910,10005,101155
938,2020-02-27 00:00:00,28095,9805,35955,11835,14485,9280,125955,105280,11925,11745,3350,6710,12915,10015,101155
939,2020-02-28 00:00:00,27190,9440,34025,11615,13955,8935,126825,105450,11795,11615,3095,6930,12885,10035,101165
940,2020-03-02 00:00:00,27450,9735,34740,11370,14090,9150,126610,105410,11800,11405,3230,6855,12665,10210,101160
941,2020-03-03 00:00:00,27575,9670,35735,11335,13910,9140,126715,105495,11845,11365,3315,6830,12680,10195,101180
942,2020-03-04 00:00:00,28200,9835,35565,11375,13930,9200,127310,105690,11825,11675,3340,6670,12600,10255,101190
943,2020-03-05 00:00:00,28450,9980,36255,11650,14105,9395,127130,105650,11890,11660,3315,6610,12535,10315,101210
944,2020-03-06 00:00:00,27880,9865,35000,11295,13725,9260,126550,105230,11810,11910,3185,6750,12655,10215,101200
945,2020-03-09 00:00:00,26705,9470,32940,10425,12985,9090,127800,105180,11705,11880,2230,7050,12785,10110,101215
946,2020-03-10 00:00:00,26855,9650,33195,10315,13005,9270,127500,105140,11445,11805,2340,6990,12660,10205,101230
947,2020-03-11 00:00:00,26055,9225,32640,9810,12775,9175,127100,105155,11395,11810,2435,7205,12670,10200,101230
948,2020-03-12 00:00:00,25180,8755,30720,9295,12210,8860,126585,105125,11230,11605,2220,7470,12800,10090,101245
949,2020-03-13 00:00:00,24530,8335,29430,8480,11420,8955,124630,104845,10870,11290,2250,7625,12890,10055,101245
950,2020-03-16 00:00:00,23640,8115,29660,8500,10990,8550,125315,104945,11040,10965,2170,7935,13005,9940,101240
951,2020-03-17 00:00:00,23110,8500,29310,8385,11165,8705,125915,105190,10665,10570,2125,8085,13180,9810,101285
952,2020-03-18 00:00:00,21840,7895,27950,8170,10940,8500,125380,105020,10600,10725,1880,8575,13200,9780,101310
953,2020-03-19 00:00:00,20240,7165,27545,7940,10790,8400,123590,104470,10215,10535,1645,9180,13640,9460,101300
954,2020-03-20 00:00:00,21795,7870,28250,8275,10835,8435,124000,104895,10145,10655,1895,8465,13175,9775,101305
955,2020-03-23 00:00:00,20515,7405,25815,8400,11140,8190,122900,104650,10125,10610,1600,8945,13450,9595,101305
956,2020-03-24 00:00:00,22420,8180,27190,8655,11875,8475,123030,104775,9705,11270,1720,8090,13225,9690,101300
957,2020-03-25 00:00:00,23705,8415,28375,9155,12815,8550,123455,104595,9970,11730,1760,7695,13015,9885,101290
958,2020-03-26 00:00:00,23245,8500,28495,9265,12145,8510,125145,104800,10135,11465,1680,7785,13095,9840,101285
959,2020-03-27 00:00:00,23805,8595,30285,9470,12500,8505,125120,104730,10425,11675,1620,7610,12855,10010,101285
960,2020-03-30 00:00:00,23665,8805,29575,9220,12400,8400,124755,104590,10455,11600,1460,7635,13005,9900,101285
961,2020-03-31 00:00:00,24085,9300,30550,9340,12395,8340,124740,104615,10440,11545,1505,7500,12945,9940,101290
962,2020-04-01 00:00:00,22955,8900,28915,9130,11870,8385,124785,104595,10505,11310,1425,7855,13075,9845,101305
963,2020-04-02 00:00:00,23660,9240,28975,9030,11680,8465,125045,104685,10405,11305,1570,7620,13070,9855,101335
964,2020-04-03 00:00:00,23600,9255,28930,8975,11670,8505,124715,104575,10335,11500,1610,7630,13080,9850,101350
965,2020-04-06 00:00:00,24540,9610,30090,9190,12180,8675,124820,104555,10360,11640,1825,7305,13040,9845,101360
966,2020-04-07 00:00:00,24925,9670,31190,9525,12450,8730,124495,104520,10405,12110,1825,7180,12980,9905,101370
967,2020-04-08 00:00:00,24560,9605,30620,9510,12700,8675,125160,104585,10500,11875,1805,7295,12980,9910,101375
968,2020-04-09 00:00:00,24950,9700,31910,9625,12650,8685,126035,104675,10445,11900,1785,7180,12940,9920,101395
969,2020-04-10 00:00:00,25160,9635,32540,9780,12830,8700,126080,104690,10835,12500,1775,7130,12830,10015,101410
970,2020-04-13 00:00:00,24730,9440,31990,9740,12485,8530,125855,104625,10845,12240,1820,7260,12940,9940,101420
971,2020-04-14 00:00:00,25160,9695,32520,9795,12900,8740,125830,104595,10930,12450,1885,7115,12915,9945,101415
972,2020-04-16 00:00:00,25160,9950,32445,9470,12675,8745,126425,104650,10980,12365,1760,7120,13040,9855,101425
973,2020-04-17 00:00:00,25925,10085,33360,9730,12970,8805,126125,104570,10970,12090,1745,6890,12950,9940,101420
974,2020-04-20 00:00:00,25615,10040,33270,9755,12900,8760,126165,104565,10985,11945,1695,6975,12975,9925,101420
975,2020-04-21 00:00:00,25330,9940,32640,9650,12670,8630,125975,104500,10950,12075,1650,7055,13075,9845,101425
976,2020-04-22 00:00:00,25550,10045,32125,9405,12580,8725,125120,104420,10840,12035,1350,6995,13090,9760,101430
977,2020-04-23 00:00:00,25800,10100,32555,9535,12650,8720,125040,104520,10800,12295,1505,6930,13080,9840,101440
978,2020-04-24 00:00:00,25415,9940,32200,9410,12650,8640,124995,104550,10735,12335,1430,7030,13145,9710,101450
979,2020-04-27 00:00:00,25920,10160,33170,9620,12990,8780,124795,104545,10795,12290,1385,6880,13040,9865,101455
980,2020-04-28 00:00:00,25650,10050,33310,9680,12945,8770,124965,104525,10795,12085,1355,6845,13030,9875,101460
981,2020-04-29 00:00:00,25820,10010,33615,9880,12940,8900,125395,104660,10820,12165,1360,6790,12970,9920,101460
982,2020-05-04 00:00:00,25035,9925,32555,9610,12770,8745,125545,104700,10825,12090,1385,7010,13070,9820,101455
983,2020-05-06 00:00:00,25500,10220,33440,9640,12900,8940,125550,104690,10785,12075,1540,6875,13000,9885,101475
984,2020-05-07 00:00:00,25440,10325,33230,9565,12920,9000,125745,104810,10805,11930,1505,6885,13030,9865,101480
985,2020-05-08 00:00:00,25660,10625,33890,9740,13150,9080,126255,104825,10900,12210,1530,6825,12980,9895,101475
